#						
# Global CO2 concentration (ppm) for use as model forcing in Global Carbon Budget 2024						
# Prepared by M W Jones for the Global Carbon Project 24 May 2024						
# This dataset is intended to be used as atmospheric forcing for modelling the evolution of carbon sinks						
#						
# Input Data:
# NOAA: co2_mm_gl.csv / https://gml.noaa.gov/aftp/products/trends/co2/
# Scripps MLO: https://scrippsco2.ucsd.edu/data/atmospheric_co2/
# Joos & Spahni (2008): https://www.pnas.org/doi/full/10.1073/pnas.0707386105 
#
# Processing steps steps:						
# 1) Jan 1980 onward = raw data from NOAA.						
# 2) March 1958 - December 1979 = Scripps MLO data with corrections made to improve alignment with NOAA data:			
# --- 2A: A constant of -0.231 was added to all Scripps data to improve alignment with the NOAA data. The constant is the mean offset of CO2 trend values in the period 1980-2000. Visual checks suggested that including additional years since 2000 led to a poorer alignment of the two time series because the Scripps and	NOAA data are in better agreement nearer the transition than in more recent years.		
# --- 2B: Departures of the monthly CO2 values from the trend CO2 values are shifted by 1 month versus the raw Scripps data. This corrects for the fact that peaks/troughs in CO2_observation - CO2_trend in the Scripps MLO record are about 1 month out of sync with peaks/troughs in CO2_observation - CO2_trend in the NOAA global CO2 value. Method: found optimal shift in the climatology Scripps data vs the climatology of departures in the NOAA data. +1 month is optimal. This was applied on top of correction (2A).
# --- 2C: The amplitude of the departures of the monthly values from trend values are dampened vs. the raw Scripps data. This corrects for the higher amplitude of the seasonal cycle of CO2 concentrations at MLO vs. in the global record. Method: calculated a Scripps-to-NOAA multiplier from the monthly climatologicalvalues of CO2_observation - CO2_trend in the two datasets. This was applied on top of correction (2B).		
# 3) Jan 1750 - February 1958 = Joos & Spahni data with corrections made to improve alignment with Scripps and NOAA data.						
# --- 3A: A constant of +0.973 was added to all Joos & Spahni data to improve alignment with the Scripps data. The constant is the mean offset	of CO2 annual values (annual mean in the case of Scripps) in the period 1958-1978.
# --- 3B: Climatology was enforced on the Joos & Spahni data. This ensures a continuous climatology consistent with the later Scripps & NOAA	periods. Method: Fitted a spline through annual data to get a monthly CO2 trend estimate then added the monthly climatology of CO2_observation - CO2_trend departures seen in the combined Scripps and NOAA records for the period 1958-2000. These approaches apply on top of corrections (2ABC).
#						
Primary Source,Year_Decimal,Year,Month,CO2_ppm,CO2_ppm.trend
Joos & Spahni,1782.458,1782,6,280.328646758084,279.677575329512
Joos & Spahni,1782.542,1782,7,278.636280122197,279.692470598388
Joos & Spahni,1782.625,1782,8,277.195435236599,279.707459046123
Joos & Spahni,1782.708,1782,9,277.151111496724,279.722540068153
Joos & Spahni,1782.792,1782,10,278.295332107529,279.73771305991
Joos & Spahni,1782.875,1782,11,279.470596464447,279.752977416828
Joos & Spahni,1782.958,1782,12,280.181340539267,279.768332534341
Joos & Spahni,1783.042,1783,1,280.633094871003,279.783777797832
Joos & Spahni,1783.125,1783,2,280.964430793708,279.79931236152
Joos & Spahni,1783.208,1783,3,281.276601815128,279.814935148462
Joos & Spahni,1783.292,1783,4,281.552906976424,279.830645071662
Joos & Spahni,1783.375,1783,5,281.445845806031,279.846441044126
Joos & Spahni,1783.458,1783,6,280.513393407432,279.86232197886
Joos & Spahni,1783.542,1783,7,278.822096312679,279.87828678887
Joos & Spahni,1783.625,1783,8,277.382310577636,279.894334387159
Joos & Spahni,1783.708,1783,9,277.339035115307,279.910463686735
Joos & Spahni,1783.792,1783,10,278.484292648221,279.926673600602
Joos & Spahni,1783.875,1783,11,279.660582089386,279.942963041767
Joos & Spahni,1783.958,1783,12,280.372338928159,279.959330923233
Joos & Spahni,1784.042,1784,1,280.825093234027,279.975776160857
Joos & Spahni,1784.125,1784,2,281.157416168211,279.992297736023
Joos & Spahni,1784.208,1784,3,281.470561362318,280.008894695651
Joos & Spahni,1784.292,1784,4,281.747827994268,280.025566089506
Joos & Spahni,1784.375,1784,5,281.641715729261,280.042310967356
Joos & Spahni,1784.458,1784,6,280.710199807538,280.059128378967
Joos & Spahni,1784.542,1784,7,279.019826897916,280.076017374106
Joos & Spahni,1784.625,1784,8,277.580953193017,280.092977002541
Joos & Spahni,1784.708,1784,9,277.538577742608,280.110006314037
Joos & Spahni,1784.792,1784,10,278.68472340598,280.127104358361
Joos & Spahni,1784.875,1784,11,279.861889232901,280.144270185282
Joos & Spahni,1784.958,1784,12,280.574510849491,280.161502844565
Joos & Spahni,1785.042,1785,1,281.028118457801,280.17880138463
Joos & Spahni,1785.125,1785,2,281.361283255125,280.196164822937
Joos & Spahni,1785.208,1785,3,281.675258812647,280.213592145981
Joos & Spahni,1785.292,1785,4,281.953344243673,280.231082338911
Joos & Spahni,1785.375,1785,5,281.848039148781,280.248634386876
Joos & Spahni,1785.458,1785,6,280.917318703598,280.266247275026
Joos & Spahni,1785.542,1785,7,279.227729512321,280.283919988511
Joos & Spahni,1785.625,1785,8,277.789627702956,280.30165151248
Joos & Spahni,1785.708,1785,9,277.748012260653,280.319440832081
Joos & Spahni,1785.792,1785,10,278.894905980085,280.337286932466
Joos & Spahni,1785.875,1785,11,280.072807846401,280.355188798782
Joos & Spahni,1785.958,1785,12,280.786153421106,280.37314541618
Joos & Spahni,1786.042,1786,1,281.240472845515,280.391155772345
Joos & Spahni,1786.125,1786,2,281.574337345466,280.409218913279
Joos & Spahni,1786.208,1786,3,281.889000609972,280.427333943306
Joos & Spahni,1786.292,1786,4,282.167761874044,280.445499969282
Joos & Spahni,1786.375,1786,5,282.063120859971,280.463716098066
Joos & Spahni,1786.458,1786,6,281.133052865087,280.481981436516
Joos & Spahni,1786.542,1786,7,279.444104615298,280.500295091489
Joos & Spahni,1786.625,1786,8,278.006632360318,280.518656169842
Joos & Spahni,1786.708,1786,9,277.965635207006,280.537063778434
Joos & Spahni,1786.792,1786,10,279.113136071742,280.555517024123
Joos & Spahni,1786.875,1786,11,280.291634061384,280.574015013765
Joos & Spahni,1786.958,1786,12,281.005564859145,280.592556854219
Joos & Spahni,1787.042,1787,1,281.460458723951,280.611141650781
Joos & Spahni,1787.125,1787,2,281.794886904998,280.62976847281
Joos & Spahni,1787.208,1787,3,282.110103020401,280.648436353734
Joos & Spahni,1787.292,1787,4,282.389406230179,280.667144325417
Joos & Spahni,1787.375,1787,5,282.285296181627,280.685891419722
Joos & Spahni,1787.458,1787,6,281.355748097086,280.704676668514
Joos & Spahni,1787.542,1787,7,279.667308627467,280.723499103658
Joos & Spahni,1787.625,1787,8,278.230333947492,280.742357757016
Joos & Spahni,1787.708,1787,9,278.189823089024,280.761251660453
Joos & Spahni,1787.792,1787,10,279.337798893452,280.780179845833
Joos & Spahni,1787.875,1787,11,280.51676039264,280.799141345021
Joos & Spahni,1787.958,1787,12,281.231143194806,280.81813518988
Joos & Spahni,1788.042,1788,1,281.686477481925,280.837160408755
Joos & Spahni,1788.125,1788,2,282.021334381219,280.856215949031
Joos & Spahni,1788.208,1788,3,282.336967343804,280.875300677137
Joos & Spahni,1788.292,1788,4,282.616675360743,280.894413455981
Joos & Spahni,1788.375,1788,5,282.512957910376,280.913553148471
Joos & Spahni,1788.458,1788,6,281.583790046086,280.932718617515
Joos & Spahni,1788.542,1788,7,279.89571824983,280.951908726021
Joos & Spahni,1788.625,1788,8,278.459098527373,280.971122336897
Joos & Spahni,1788.708,1788,9,278.418929741622,280.990358313051
Joos & Spahni,1788.792,1788,10,279.567234565011,281.009615517392
Joos & Spahni,1788.875,1788,11,280.746511860446,281.028892812827
Joos & Spahni,1788.958,1788,12,281.461197067191,281.048189062265
Joos & Spahni,1789.042,1789,1,281.916820210193,281.067503137022
Joos & Spahni,1789.125,1789,2,282.251952533991,281.086834101804
Joos & Spahni,1789.208,1789,3,282.567847881372,281.106181214705
Joos & Spahni,1789.292,1789,4,282.847805646993,281.125543742231
Joos & Spahni,1789.375,1789,5,282.744325712788,281.144920950883
Joos & Spahni,1789.458,1789,6,281.815383535737,281.164312107166
Joos & Spahni,1789.542,1789,7,280.127526001392,281.183716477582
Joos & Spahni,1789.625,1789,8,278.691109519113,281.203133328637
Joos & Spahni,1789.708,1789,9,278.651133355403,281.222561926832
Joos & Spahni,1789.792,1789,10,279.79962058629,281.242001538671
Joos & Spahni,1789.875,1789,11,280.979070478278,281.261451430659
Joos & Spahni,1789.958,1789,12,281.693918874224,281.280910869298
Joos & Spahni,1790.042,1790,1,282.149696185851,281.30037911268
Joos & Spahni,1790.125,1790,2,282.484973657617,281.31985522543
Joos & Spahni,1790.208,1790,3,282.80100474537,281.339338078703
Joos & Spahni,1790.292,1790,4,283.081088440006,281.358826535244
Joos & Spahni,1790.375,1790,5,282.977724219703,281.378319457799
Joos & Spahni,1790.458,1790,6,282.048887137681,281.39781570911
Joos & Spahni,1790.542,1790,7,280.361123675733,281.417314151924
Joos & Spahni,1790.625,1790,8,278.92478983946,281.436813648984
Joos & Spahni,1790.708,1790,9,278.884884491606,281.456313063035
Joos & Spahni,1790.792,1790,10,280.033430304441,281.475811256822
Joos & Spahni,1790.875,1790,11,281.212926140708,281.495307093089
Joos & Spahni,1790.958,1790,12,281.927807439507,281.514799434581
Joos & Spahni,1791.042,1791,1,282.38360422075,281.534287147579
Joos & Spahni,1791.125,1791,2,282.718887611903,281.553769179716
Joos & Spahni,1791.208,1791,3,283.034911226638,281.573244559971
Joos & Spahni,1791.292,1791,4,283.314974225626,281.592712320864
Joos & Spahni,1791.375,1791,5,283.211576256816,281.612171494912
Joos & Spahni,1791.458,1791,6,282.282692543204,281.631621114633
Joos & Spahni,1791.542,1791,7,280.594869736355,281.651060212546
Joos & Spahni,1791.625,1791,8,279.158464011644,281.670487821168
Joos & Spahni,1791.708,1791,9,279.11847440159,281.689902973018
Joos & Spahni,1791.792,1791,10,280.266923748234,281.709304700615
Joos & Spahni,1791.875,1791,11,281.446311084094,281.728692036475
Joos & Spahni,1791.958,1791,12,282.161072018043,281.748064013117
Joos & Spahni,1792.042,1792,1,282.616736737729,281.767419664558
Joos & Spahni,1792.125,1792,2,282.951876491445,281.786758059258
Joos & Spahni,1792.208,1792,3,283.267744966792,281.806078300125
Joos & Spahni,1792.292,1792,4,283.547641396327,281.825379491565
Joos & Spahni,1792.375,1792,5,283.444065499886,281.844660737981
Joos & Spahni,1792.458,1792,6,282.514992572352,281.86392114378
Joos & Spahni,1792.542,1792,7,280.826969337176,281.883159813366
Joos & Spahni,1792.625,1792,8,279.390352041621,281.902375851145
Joos & Spahni,1792.708,1792,9,279.350139790093,281.921568361522
Joos & Spahni,1792.792,1792,10,280.49835549652,281.940736448901
Joos & Spahni,1792.875,1792,11,281.677498265307,281.959879217688
Joos & Spahni,1792.958,1792,12,282.392003777214,281.978995772288
Joos & Spahni,1793.042,1793,1,282.847402287982,281.998085214812
Joos & Spahni,1793.125,1793,2,283.182265026803,282.017146594615
Joos & Spahni,1793.208,1793,3,283.497845574965,282.036178908299
Joos & Spahni,1793.292,1793,4,283.777443054929,282.055181150167
Joos & Spahni,1793.375,1793,5,283.673557076432,282.074152314527
Joos & Spahni,1793.458,1793,6,282.744162824256,282.093091395684
Joos & Spahni,1793.542,1793,7,281.055806911754,282.111997387945
Joos & Spahni,1793.625,1793,8,279.618845476091,282.130869285614
Joos & Spahni,1793.708,1793,9,279.57827751157,282.149706082999
Joos & Spahni,1793.792,1793,10,280.726125822024,282.168506774405
Joos & Spahni,1793.875,1793,11,281.904889401756,282.187270354137
Joos & Spahni,1793.958,1793,12,282.619003821429,282.205995816503
Joos & Spahni,1794.042,1794,1,283.073999236656,282.224682163485
Joos & Spahni,1794.125,1794,2,283.408447005831,282.243328573644
Joos & Spahni,1794.208,1794,3,283.723601068784,282.261934402118
Joos & Spahni,1794.292,1794,4,284.002760916484,282.280499011723
Joos & Spahni,1794.375,1794,5,283.898426527178,282.299021765274
Joos & Spahni,1794.458,1794,6,282.968573454158,282.317502025587
Joos & Spahni,1794.542,1794,7,281.279748679287,282.335939155477
Joos & Spahni,1794.625,1794,8,279.842308708237,282.354332517761
Joos & Spahni,1794.708,1794,9,279.801252903825,282.372681475253
Joos & Spahni,1794.792,1794,10,280.948604438389,282.39098539077
Joos & Spahni,1794.875,1794,11,282.126862674745,282.409243627126
Joos & Spahni,1794.958,1794,12,282.840463552064,282.427455547138
Joos & Spahni,1795.042,1795,1,283.294937594544,282.445620521374
Joos & Spahni,1795.125,1795,2,283.628856530923,282.463738098736
Joos & Spahni,1795.208,1795,3,283.943474673124,282.481808006457
Joos & Spahni,1795.292,1795,4,284.222091884288,282.499829979526
Joos & Spahni,1795.375,1795,5,284.117208514834,282.517803752929
Joos & Spahni,1795.458,1795,6,283.186800490225,282.535729061654
Joos & Spahni,1795.542,1795,7,281.497415164497,282.553605640688
Joos & Spahni,1795.625,1795,8,280.059409415494,282.571433225018
Joos & Spahni,1795.708,1795,9,280.017782978203,282.589211549632
Joos & Spahni,1795.792,1795,10,281.164559397136,282.606940349516
Joos & Spahni,1795.875,1795,11,282.342238407279,282.62461935966
Joos & Spahni,1795.958,1795,12,283.055256319975,282.642248315049
Joos & Spahni,1796.042,1796,1,283.509144021319,282.659826948148
Joos & Spahni,1796.125,1796,2,283.84247336559,282.677354933403
Joos & Spahni,1796.208,1796,3,284.156498553903,282.694831887236
Joos & Spahni,1796.292,1796,4,284.434519328313,282.712257423551
Joos & Spahni,1796.375,1796,5,284.329035918154,282.729631156249
Joos & Spahni,1796.458,1796,6,283.398024127803,282.746952699231
Joos & Spahni,1796.542,1796,7,281.708031190209,282.7642216664
Joos & Spahni,1796.625,1796,8,280.269413862133,282.781437671657
Joos & Spahni,1796.708,1796,9,280.227171757475,282.798600328903
Joos & Spahni,1796.792,1796,10,281.373328299661,282.815709252042
Joos & Spahni,1796.875,1796,11,282.550383102593,282.832764054974
Joos & Spahni,1796.958,1796,12,283.262772356527,282.8497643516
Joos & Spahni,1797.042,1797,1,283.716026816864,282.866709743694
Joos & Spahni,1797.125,1797,2,284.048717986205,282.883599554018
Joos & Spahni,1797.208,1797,3,284.362099492998,282.900432826331
Joos & Spahni,1797.292,1797,4,284.639470497025,282.917208592263
Joos & Spahni,1797.375,1797,5,284.533330645344,282.933925883439
Joos & Spahni,1797.458,1797,6,283.60165516006,282.950583731489
Joos & Spahni,1797.542,1797,7,281.910990691849,282.967181168039
Joos & Spahni,1797.625,1797,8,280.471693415195,282.983717224719
Joos & Spahni,1797.708,1797,9,280.428762361727,283.000190933155
Joos & Spahni,1797.792,1797,10,281.574220372595,283.016601324976
Joos & Spahni,1797.875,1797,11,282.750566479429,283.03294743181
Joos & Spahni,1797.958,1797,12,283.462236290209,283.049228285283
Joos & Spahni,1798.042,1798,1,283.914759997838,283.065442924668
Joos & Spahni,1798.125,1798,2,284.246708997202,283.081590565015
Joos & Spahni,1798.208,1798,3,284.559337263824,283.097670597158
Joos & Spahni,1798.292,1798,4,284.835944324334,283.113682419572
Joos & Spahni,1798.375,1798,5,284.729030192638,283.129625430733
Joos & Spahni,1798.458,1798,6,283.796570457688,283.145499029117
Joos & Spahni,1798.542,1798,7,282.105112137009,283.161302613199
Joos & Spahni,1798.625,1798,8,280.665011771932,283.177035581456
Joos & Spahni,1798.708,1798,9,280.621268760933,283.192697332362
Joos & Spahni,1798.792,1798,10,281.765906312013,283.208287264394
Joos & Spahni,1798.875,1798,11,282.941423823646,283.223804776027
Joos & Spahni,1798.958,1798,12,283.652257270663,283.239249265736
Joos & Spahni,1799.042,1799,1,284.1039372446,283.254620171429
Joos & Spahni,1799.125,1799,2,284.435036270099,283.269917837911
Joos & Spahni,1799.208,1799,3,284.746810183554,283.285143516887
Joos & Spahni,1799.292,1799,4,285.022560404256,283.300298499494
Joos & Spahni,1799.375,1799,5,284.914788838772,283.315384076868
Joos & Spahni,1799.458,1799,6,283.981472968715,283.330401540143
Joos & Spahni,1799.542,1799,7,282.289161704268,283.345352180458
Joos & Spahni,1799.625,1799,8,280.848213479423,283.360237288947
Joos & Spahni,1799.708,1799,9,280.803629585318,283.375058156747
Joos & Spahni,1799.792,1799,10,281.947435122612,283.389816074993
Joos & Spahni,1799.875,1799,11,283.122131382442,283.404512334823
Joos & Spahni,1799.958,1799,12,283.832156232296,283.41914822737
Joos & Spahni,1800.042,1800,1,284.283042081788,283.433725008617
Joos & Spahni,1800.125,1800,2,284.613361558141,283.448243125954
Joos & Spahni,1800.208,1800,3,284.92436888485,283.462702218184
Joos & Spahni,1800.292,1800,4,285.199363793715,283.477101888954
Joos & Spahni,1800.375,1800,5,285.090846503815,283.49144174191
Joos & Spahni,1800.458,1800,6,284.156792809272,283.5057213807
Joos & Spahni,1800.542,1800,7,282.463749932781,283.519940408971
Joos & Spahni,1800.625,1800,8,281.022074620846,283.534098430369
Joos & Spahni,1800.708,1800,9,280.976766477113,283.548195048542
Joos & Spahni,1800.792,1800,10,282.119848914754,283.562229867135
Joos & Spahni,1800.875,1800,11,283.293821537416,283.576202489797
Joos & Spahni,1800.958,1800,12,284.003120525099,283.590112520173
Joos & Spahni,1801.042,1801,1,284.453276635002,283.603959561832
Joos & Spahni,1801.125,1801,2,284.782861648699,283.617743216512
Joos & Spahni,1801.208,1801,3,285.093129750792,283.631463084125
Joos & Spahni,1801.292,1801,4,285.367380669266,283.645118764504
Joos & Spahni,1801.375,1801,5,285.258114619385,283.65870985748
Joos & Spahni,1801.458,1801,6,284.323307391457,283.672235962886
Joos & Spahni,1801.542,1801,7,282.629506204363,283.685696680553
Joos & Spahni,1801.625,1801,8,281.18706780079,283.699091610314
Joos & Spahni,1801.708,1801,9,281.140991780572,283.712420352001
Joos & Spahni,1801.792,1801,10,282.283301553064,283.725682505445
Joos & Spahni,1801.875,1801,11,283.456496718098,283.738877670479
Joos & Spahni,1801.958,1801,12,284.165013451861,283.752005446935
Joos & Spahni,1802.042,1802,1,284.614382514355,283.765065441184
Joos & Spahni,1802.125,1802,2,284.943175842175,283.778057409987
Joos & Spahni,1802.208,1802,3,285.252647927165,283.790981260498
Joos & Spahni,1802.292,1802,4,285.526098811169,283.803836906407
Joos & Spahni,1802.375,1802,5,285.416029023312,283.816624261407
Joos & Spahni,1802.458,1802,6,284.48041466776,283.829343239188
Joos & Spahni,1802.542,1802,7,282.785803277253,283.841993753443
Joos & Spahni,1802.625,1802,8,281.342551908339,283.854575717863
Joos & Spahni,1802.708,1802,9,281.29566047471,283.867089046139
Joos & Spahni,1802.792,1802,10,282.437152699582,283.879533651963
Joos & Spahni,1802.875,1802,11,283.609528496645,283.891909449025
Joos & Spahni,1802.958,1802,12,284.317224355945,283.904216351019
Joos & Spahni,1803.042,1803,1,284.765771333198,283.916454260028
Joos & Spahni,1803.125,1803,2,285.09374124334,283.928622811153
Joos & Spahni,1803.208,1803,3,285.402388039182,283.940721372515
Joos & Spahni,1803.292,1803,4,285.67501120539,283.952749300628
Joos & Spahni,1803.375,1803,5,285.56411071391,283.964705952005
Joos & Spahni,1803.458,1803,6,284.62766211173,283.976590683159
Joos & Spahni,1803.542,1803,7,282.932212374412,283.988402850602
Joos & Spahni,1803.625,1803,8,281.488118001324,284.000141810848
Joos & Spahni,1803.708,1803,9,281.440378348981,284.01180692041
Joos & Spahni,1803.792,1803,10,282.581016583419,284.0233975358
Joos & Spahni,1803.875,1803,11,283.752532061151,284.034913013532
Joos & Spahni,1803.958,1803,12,284.459360715046,284.046352710119
Joos & Spahni,1804.042,1804,1,284.907033066203,284.057715993032
Joos & Spahni,1804.125,1804,2,285.234120913953,284.069002481766
Joos & Spahni,1804.208,1804,3,285.541878714509,284.080212047842
Joos & Spahni,1804.292,1804,4,285.813606478501,284.091344573739
Joos & Spahni,1804.375,1804,5,285.70180470384,284.102399941936
Joos & Spahni,1804.458,1804,6,284.764449463482,284.113378034911
Joos & Spahni,1804.542,1804,7,283.068088258952,284.124278735142
Joos & Spahni,1804.625,1804,8,281.623078115585,284.135101925109
Joos & Spahni,1804.708,1804,9,281.574418915861,284.14584748729
Joos & Spahni,1804.792,1804,10,282.714134351783,284.156515304164
Joos & Spahni,1804.875,1804,11,283.884724305828,284.167105258208
Joos & Spahni,1804.958,1804,12,284.590625236829,284.177617231903
Joos & Spahni,1805.042,1805,1,285.03736817761,284.188051104439
Joos & Spahni,1805.125,1805,2,285.363525111585,284.198406679397
Joos & Spahni,1805.208,1805,3,285.670350351415,284.208683684749
Joos & Spahni,1805.292,1805,4,285.941143749939,284.218881845177
Joos & Spahni,1805.375,1805,5,285.82840564727,284.229000885365
Joos & Spahni,1805.458,1805,6,284.890111958569,284.239040529998
Joos & Spahni,1805.542,1805,7,283.192810027568,284.249000503758
Joos & Spahni,1805.625,1805,8,281.746856721806,284.25888053133
Joos & Spahni,1805.708,1805,9,281.697251765967,284.268680337396
Joos & Spahni,1805.792,1805,10,282.83601869426,284.278399646641
Joos & Spahni,1805.875,1805,11,284.005657231366,284.288038183747
Joos & Spahni,1805.958,1805,12,284.710603678326,284.297595673399
Joos & Spahni,1806.042,1806,1,285.15638890841,284.307071835239
Joos & Spahni,1806.125,1806,2,285.481584705133,284.316466272946
Joos & Spahni,1806.208,1806,3,285.787445140904,284.325778474238
Joos & Spahni,1806.292,1806,4,286.057269826552,284.33500792179
Joos & Spahni,1806.375,1806,5,285.943558860183,284.344154098279
Joos & Spahni,1806.458,1806,6,285.004287914951,284.35321648638
Joos & Spahni,1806.542,1806,7,283.306004092579,284.36219456877
Joos & Spahni,1806.625,1806,8,281.8590640186,284.371087828123
Joos & Spahni,1806.708,1806,9,281.808467175689,284.379895747117
Joos & Spahni,1806.792,1806,10,282.946236856046,284.388617808427
Joos & Spahni,1806.875,1806,11,284.114872542348,284.397253494729
Joos & Spahni,1806.958,1806,12,284.818810293624,284.405802288698
Joos & Spahni,1807.042,1807,1,285.263580755168,284.414263681998
Joos & Spahni,1807.125,1807,2,285.587755805182,284.422637372995
Joos & Spahni,1807.208,1807,3,285.892589933426,284.430923266759
Joos & Spahni,1807.292,1807,4,286.161383182111,284.439121277349
Joos & Spahni,1807.375,1807,5,286.046636080725,284.447231318821
Joos & Spahni,1807.458,1807,6,285.106324733803,284.455253305232
Joos & Spahni,1807.542,1807,7,283.40699667445,284.46318715064
Joos & Spahni,1807.625,1807,8,281.959008959579,284.471032769103
Joos & Spahni,1807.708,1807,9,281.907361503248,284.478790074677
Joos & Spahni,1807.792,1807,10,283.044078029039,284.48645898142
Joos & Spahni,1807.875,1807,11,284.211658451009,284.49403940339
Joos & Spahni,1807.958,1807,12,284.914539259569,284.501531254643
Joos & Spahni,1808.042,1808,1,285.358251513203,284.508934440032
Joos & Spahni,1808.125,1808,2,285.681367084876,284.516248652689
Joos & Spahni,1808.208,1808,3,285.98514004069,284.523473374024
Joos & Spahni,1808.292,1808,4,286.252869981005,284.530608076243
Joos & Spahni,1808.375,1808,5,286.137056993457,284.537652231552
Joos & Spahni,1808.458,1808,6,285.195676740729,284.544605312158
Joos & Spahni,1808.542,1808,7,283.495276314074,284.551466790265
